protein	fraction_significant	binom_p_val	binom_fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT3G48000.1	0	1	1	0.825982980836202	0.909601412302925	0.987928152549967	16.4273498487108	16.4670760383556	16.5041938747921
AT3G48470.1	0.99	2.4833387914902e-278	1.27666189689792e-276	-2.17749901146064	-1.84671360855669	-1.43267881488825	17.4992368858184	17.6823667823518	17.8575442001225
AT3G48690.1	0	1	1	-0.750484450728509	-0.720700309973668	-0.695249622388628	17.1768843337841	17.1787590321297	17.1809583864582
AT3G48710.1	0	1	1	-0.509513958372733	-0.456424597348646	-0.396240259371819	15.7371653073635	15.7605404694937	15.7878770156067
AT3G48730.1	0.013	1	1	0.306723502042945	0.652765519718879	1.13060028531942	15.7839656634795	15.9553513011767	16.19207347009
AT3G48990.1	0	1	1	-0.654914592431721	-0.599006794437076	-0.545159269980417	17.1030691808817	17.1265246511494	17.1511732216831
AT3G49010.1	0	1	1	0.671982760825492	0.701766901580331	0.72721758916537	18.5008812341896	18.5027559325352	18.5049552868638
AT3G49120.1	0	1	1	0.636996160724803	0.78511656477285	0.938357239267577	17.647101263623	17.71920563349	17.794475576466
AT3G49430.1	0	1	1	0.57564971814757	0.605433858902408	0.630884546487447	18.0639677003976	18.0658423987432	18.0680417530717
AT3G49601.1	0	1	1	-0.135850554957599	0.526091456069546	1.21948555256268	15.7946707764233	16.112316173764	16.484182774571
AT3G49910.1	0	1	1	0.0756166648481815	0.162625748522844	0.34244066100544	16.2484070038673	16.338801657115	16.3795264826629
AT3G50590.1	0.711	5.76496325384397e-42	5.66971603486741e-41	1.16019625355684	1.47274991901583	1.79060797606698	15.9984126244301	16.15315862981	16.2980712832324
AT3G50670.1	0	1	1	0.175303124985274	0.205087265740114	0.230537953325155	17.5244143993382	17.5262890976839	17.5284884520124
AT3G51160.1	0	1	1	0.310389219465102	0.634360069046633	0.799510901910549	15.6063831286412	15.6876436505137	15.8531442761082
AT3G51310.1	0.627	4.36282563385084e-16	3.65507836435948e-15	-4.13510808413131	-2.33005738560464	-1.15808276315302	13.6877433774789	14.5859750973727	15.1899487042744
AT3G51600.1	0	1	1	-1.16300505401209	-0.899122039912644	-0.611935264262463	17.2081840741831	17.3397856728995	17.4869335715155
AT3G51800.2	0	1	1	0.996302129575723	1.02608627033056	1.0515369579156	16.8106881581051	16.8125628564507	16.8147622107793
AT3G52200.2	0.896	3.98003661647232e-158	6.71853942273163e-157	-5.241963772722	-3.37598072934978	-1.82240296843279	14.2260231255724	15.1931085753602	15.8138675679113
AT3G52340.6	0	1	1	-0.347097948990327	0.361259071977499	0.597256273704019	15.7065343305526	16.0638593896849	16.1804245041232
AT3G52500.1	0	1	1	-0.462460871018073	-0.432676730263236	-0.407226042678195	18.0086021533566	18.0104768517022	18.0126762060308
AT3G52660.1	0	1	1	-0.183894627164735	0.669041880149748	1.40929240853271	15.8866515728702	16.3133648758707	16.6837097094995
AT3G52840.2	0	1	1	-0.532429685461025	-0.363108219222478	0.521181876079964	15.7093707989466	15.7929022512908	16.2345375736418
AT3G52880.2	0	1	1	0.229669130052696	0.319285895008702	0.380683341040788	16.626187532768	16.6683342101821	16.6941977377823
AT3G52930.1	0	1	1	0.96273876508154	0.992522905836381	1.01797359342142	19.4841435723735	19.4860182707191	19.4882176250476
AT3G52990.1	0	1	1	-0.256857500000092	-0.108743528881561	0.0450884096505034	17.2923597572764	17.3642494264884	17.4405824316871
AT3G53020.1	0	1	1	0.0881809504723672	0.117965091227206	0.14341577881225	16.887839722503	16.8897144208486	16.8919137751772
AT3G53110.1	0	1	1	-0.435059994493078	-0.290178170362712	-0.167312066836941	16.0528655018545	16.1257869417376	16.1889079637296
AT3G53420.1	0	1	1	-0.0198567492844473	0.124844969525579	0.347000116128391	17.1080530880592	17.1748997653176	17.2858831646082
AT3G53430.1	0	1	1	-0.213604175215984	-0.183820034461148	-0.158369346876107	17.6578827564921	17.6597574548377	17.6619568091663
AT3G53500.2	0	1	1	1.14823128615048	1.17801542690532	1.20346611449036	16.5357453968489	16.5376200951945	16.539819449523
AT3G53750.1	0	1	1	1.14667983116209	1.17646397191692	1.20191465950196	19.67037624475	19.6722509430956	19.6744502974242
AT3G53870.1	0	1	1	-0.457429112733769	-0.427644971978933	-0.402194284393889	18.1824455599933	18.1843202583389	18.1865196126674
AT3G54050.1	0.005	1	1	0.440553137605639	0.905517883838665	1.17393993532967	16.0886960323668	16.2150247466712	16.4464664351776
AT3G54170.1	0	1	1	0.0655133122959544	0.0952974530507901	0.12074814063583	22.4420554769737	22.4439301753193	22.4461295296478
AT3G54230.2	0.916	8.57721182195706e-178	1.56464944687636e-176	1.76651665010465	2.77701980661922	4.26593659410296	14.0871893324836	14.8193625661793	15.3250454464218
AT3G54400.1	0	1	1	-0.253192527772462	-0.223408387017624	-0.197957699432584	20.4459527331705	20.4478274315162	20.4500267858447
AT3G54470.1	0.003	1	1	-0.838876047153614	0.308648624210617	1.12607122023728	15.5078476091815	15.8475620743928	16.4498159366837
AT3G54540.1	0	1	1	-0.472514073561711	-0.267283109043915	0.365653982783597	15.6690642274139	15.7695395177741	16.0851457169016
AT3G54760.1	0	1	1	0.169212261348934	0.398658096375807	0.505682886546006	16.040457083135	16.1463495006579	16.1934301928893
AT3G54860.2	0	1	1	-0.351900008299499	-0.322115867544659	-0.296665179959619	15.7678432173182	15.7697179156638	15.7719172699924
AT3G55070.1	0	1	1	0.040487043173638	0.568309102395565	0.778122804608884	16.0734232424629	16.338905309925	16.4411261372334
AT3G55220.1	0	1	1	0.00216391068414633	0.280680459091243	0.368569710046407	16.4125743730823	16.4551017545146	16.5945298786766
AT3G55280.1	0.967	6.52428144539734e-240	2.17028303374835e-238	2.94372940282404	3.88200403923269	5.50055268137069	14.5596849393092	15.3667358160837	15.8436192372349
AT3G55410.1	0	1	1	-0.447616282718781	-0.365130514194973	-0.291194269583426	15.5649634204201	15.5969696642731	15.6369356656879
AT3G55610.1	0	1	1	-0.911719584019955	-0.881935443265116	-0.856484755680077	15.9839424197912	15.9858171181368	15.9880164724653
AT3G55770.7	0	1	1	-0.804182053401325	-0.745772371122763	-0.662193058292256	17.9887381983897	18.0163584665349	18.0564926375915
AT3G56150.1	0	1	1	-0.342718858624025	-0.198985204896596	-0.121683355349481	16.0160889214586	16.050003559221	16.1209540938682
AT3G56190.1	0	1	1	-0.129229885759546	-0.0860856737777269	-0.0342243711836956	16.6679252444347	16.684664343248	16.7059289047574
AT3G56240.1	0	1	1	-0.507405874595057	-0.432891768061749	-0.312238729991968	17.8844374309212	17.9292879827949	17.9648856463801
AT3G56340.1	0	1	1	0.387792327590405	0.417576468345244	0.443027155930285	16.8370416158206	16.8389163141662	16.8411156684947
AT3G56860.10	0.001	1	1	0.273510072292661	0.604922474081244	1.02390459536657	16.7976662280369	16.957508211266	17.166826068828
AT3G57150.1	0	1	1	-0.393855194504737	-0.182084133926963	0.0193001075938341	15.8052970115235	15.9082162368009	16.0099107237455
AT3G57290.1	0	1	1	0.36256958609373	0.555281323832624	0.727010457717611	15.4659571825983	15.5636767239673	15.6553012915484
AT3G57410.1	0	1	1	-0.0121048379136015	0.0176793028412354	0.0431299904262739	17.3255253342538	17.3274000325994	17.329599386928
AT3G57890.2	0	1	1	0.0184046269105713	0.386700433151153	0.950916172038884	15.5830192280609	15.7640339733092	16.0498187886264
AT3G58510.1	0	1	1	-0.835042558053477	-0.805258417298637	-0.779807729713597	17.7940761233658	17.7959508217114	17.79815017604
AT3G58560.1	0.53	0.0310115975491935	0.216506894000851	-3.8106182660512	-2.11534700990555	-1.05586068732522	13.7577006052922	14.53910576786	15.1467948855978
AT3G58570.1	0.472	0.964293038236047	1	-3.75019485543626	-2.09324811153934	-1.04880923575411	13.6239589622835	14.4931141999626	15.0280429243844
AT3G58750.1	0	1	1	-0.195975808347165	-0.0369198343803868	0.126707623702203	15.7670079514015	15.844641041559	15.9226445851478
AT3G59020.2	0	1	1	-0.127811314380549	0.012111726148611	0.154333627942706	16.1520469868688	16.2222406694317	16.2888661166204
AT3G59770.3	0	1	1	-0.244532701538325	0.219444400257772	0.923013787167947	15.5394281774166	15.7686281526337	16.103635029608
AT3G59970.3	0	1	1	-0.44760079587059	-0.417816655115751	-0.392365967530712	15.9711876871005	15.9730623854461	15.9752617397746
AT3G60750.1	0	1	1	-0.0329355477871775	-0.00315140703234073	0.0222992805527002	18.0093374764714	18.011212174817	18.0134115291456
AT3G60830.1	0	1	1	-0.267896752344796	0.246405553584574	0.820252842475302	15.5435051880585	15.7067018576902	16.0411209202321
AT3G61140.1	0	1	1	-0.176467951699203	-0.0631969770583314	0.0537070985431612	15.5653688485946	15.6246927556264	15.6756969917483
AT3G61240.1	0	1	1	0.3054112269218	0.436607853578135	0.607739156222293	15.9127994898793	15.9775289883017	16.0700907383797
AT3G61430.1	0	1	1	0.331176825700992	0.360960966455832	0.38641165404087	19.7739176109892	19.7757923093348	19.7779916636634
AT3G61440.1	0.415	0.99999997025998	1	-0.0404090325852198	1.05807742469401	1.39857163199172	15.8002593492172	15.9730299760884	16.5162964219999
AT3G61820.1	0	1	1	0.359941952804367	0.525160486432579	0.685804236767517	17.4011093441328	17.4846169209072	17.5614919782148
AT3G62010.1	0.971	7.2207554943332e-246	2.55208577002839e-244	2.22119445942024	3.12734275528322	4.58910183314171	14.2622039369716	14.9924809525267	15.4453373228477
AT3G62030.2	0.837	4.88873796993549e-110	6.58233648094886e-109	1.53128049354739	2.52146794091983	4.02678599664771	13.9335657621134	14.6683871296939	15.1626117206545
AT3G62250.1	0	1	1	-0.427989683995798	-0.398205543240958	-0.372754855655918	20.8026050927188	20.8044797910644	20.8066791453929
AT3G62310.1	0	1	1	-0.388104390320845	-0.336818170957456	-0.267155382156204	15.7025999542208	15.7351087840001	15.7589430384355
AT3G62600.1	0	1	1	0.387411013437654	0.528779818334708	0.692651145046332	16.1060258450769	16.1957920757758	16.2602473055904
AT3G63460.1	0	1	1	-0.152443653360537	-0.122659512605697	-0.097208825020657	17.8611387744366	17.8630134727822	17.8652128271107
AT4G00100.1	0	1	1	0.067810354477021	0.124713430322172	0.195063279615732	17.3062958771721	17.3295048923997	17.3637551484098
AT4G00660.1	0	1	1	-0.409118911483182	-0.146544724666463	0.472434877480619	15.9340463993277	16.0629522346205	16.382025519061
AT4G00830.1	0	1	1	-1.23581418250364	-1.04702709607318	-0.87672330779793	17.3029195915124	17.4004319755465	17.4840739181574
AT4G01070.1	0.886	5.18374255251777e-149	8.49683018390956e-148	2.25914087638333	3.16697305489505	4.83460458821066	14.1798485375355	15.038048436659	15.4865187230688
AT4G01370.1	0	1	1	-0.7402090399441	-0.0973195413248524	0.209838331084674	15.9360329544021	16.2499812501131	16.3953045637926
AT4G01850.1	0	1	1	0.243516248015866	0.273300388770703	0.298751076355744	18.6754276225609	18.6773023209065	18.6795016752351
AT4G02350.1	0	1	1	-0.20515833426013	0.150843876012207	0.685865970819172	15.5189761100868	15.6733498738496	15.9812221451635
AT4G02510.1	0	1	1	-1.13721408981184	-1.107429949057	-1.08197926147196	18.0657008814432	18.0675755797888	18.0697749341173
AT4G02930.1	0.792	4.43206414383577e-81	5.27648899650343e-80	1.1237399902661	1.25150796257585	1.39352799236646	16.7137166542712	16.7783250927968	16.8473940373736
AT4G03080.1	0	1	1	-0.107657271306892	0.17213585189079	0.538047019882183	15.5857717937272	15.7248787375701	15.9200661532162
AT4G03110.1	0.965	5.13277007649167e-237	1.6125452656978e-235	1.56155496302327	1.69120174518728	1.81791499218458	16.5326253913529	16.5990651873337	16.664088577331
AT4G03430.1	0	1	1	-0.384808278189282	-0.355024137434444	-0.329573449849404	17.1183680887661	17.1202427871117	17.1224421414403
AT4G04640.1	0	1	1	-1.1174462460373	-1.02332415684944	-0.89609697808106	16.1707973183135	16.212027752842	16.272359189949
AT4G04720.1	0.562	4.92603739754634e-05	0.000364140411544112	-3.81343236190902	-2.16648792832451	-1.07345421441078	13.6996441797473	14.5029128142924	15.0618816993622
AT4G04830.1	0	1	1	-0.292136988088177	-0.134908722109986	0.0135053888342567	15.6134561286084	15.6888639815549	15.762606754839
AT4G04890.1	0.253	1	1	-3.48989736423937	-1.74403767960057	-0.654896946270114	13.4711015985758	14.3370281517422	14.8759297846337
AT4G04910.1	0	1	1	-0.596427808981668	-0.543428724511039	-0.481295729557732	15.8641888414834	15.8919967867806	15.9149618494664
AT4G04950.1	0	1	1	0.0736562426981148	0.172060978717523	0.263146298920647	15.9697532310155	16.018607421172	16.0608109924081
AT4G05420.1	0	1	1	-0.574848498769584	-0.192113907465858	0.0269078451866331	16.3288115663705	16.5035531396902	16.6348586370395
AT4G08350.1	0	1	1	0.586255770300707	0.670531916930349	0.756581556223641	16.9069611643182	16.9535516600767	16.9926643939726
AT4G08850.1	0.842	1.25330740122511e-113	1.72864715949464e-112	1.63441126960349	2.50096798551659	4.049392257855	13.9142534648556	14.703103648543	15.1375723771307
AT4G09000.2	0.957	6.47044405862351e-226	1.70187726286121e-224	-5.26271797858528	-3.52486480307297	-2.44764815070408	14.3480964633487	15.2238971002491	15.7608238485175
AT4G09570.1	0	1	1	-0.615963979778878	-0.505605715920661	-0.430728778619287	16.6492558898939	16.7042924631955	16.7387877424916
AT4G09800.1	0	1	1	-0.213516798065868	-0.183732657311031	-0.158281969725991	17.2359161850387	17.2377908833843	17.2399902377128
AT4G09980.1	0	1	1	0.840720182361928	0.870504323116766	0.895955010701808	19.6475003293285	19.6493750276741	19.6515743820026
AT4G10320.1	0.96	5.41379303646759e-230	1.53074998106121e-228	2.35292978111897	3.23853662970054	4.92039869077954	14.2332315659752	15.0705261250238	15.5358145015866
AT4G10340.1	0	1	1	-0.0681525074397758	-0.0383683666849349	-0.0129176790998959	18.1039010695759	18.1057757679215	18.1079751222501
AT4G10710.1	0	1	1	-0.0674611481019327	0.0237070499301155	0.136316324573851	16.6559745605166	16.7105469112601	16.7560188592731
AT4G10760.1	0	1	1	-0.376712218370647	-0.34692807761581	-0.321477390030769	27.1254488848962	27.1273235832418	27.1295229375703
AT4G10840.1	0	1	1	-0.930306260450035	-0.732781180122842	0.135101560859379	16.0871783458146	16.1865024535609	16.6245520595256
AT4G11260.1	0	1	1	0.173261902960391	0.203046043715228	0.228496731300269	17.3942950014862	17.3961696998318	17.3983690541604
AT4G11420.1	0	1	1	0.433003443516325	0.554525702269563	0.659912687239032	16.5830489648033	16.6367560405117	16.7057927390201
AT4G11790.1	0	1	1	-0.582895992730101	-0.508321969118582	-0.419535463450946	15.9677955776457	16.0018773274631	16.0460832900113
AT4G11820.2	0	1	1	-0.406186968684362	-0.295427446769415	-0.191430622684316	15.9372376832978	15.986517472751	16.0346822562978
AT4G12000.1	1	9.33263618504238e-302	7.53943680377352e-300	-7.55735105879844	-5.81944852501422	-4.71943923895665	15.4649991266502	16.3517870361222	16.8886222570796
AT4G12610.2	0.003	1	1	-0.858458364328677	-0.397582451635105	-0.191995235623564	15.8737285762178	16.0028756130089	16.2286726767184
AT4G13350.1	0	1	1	-0.822003654186732	-0.769197363808436	-0.717475694503792	15.9659400361084	15.9880719375285	16.0085777032841
AT4G13420.1	0.089	1	1	1.00078802750205	1.45547089970154	2.06686701377786	15.9645870540183	16.2855526572118	16.4958525405819
AT4G13430.1	0.747	1.78344706610616e-57	1.90290436959063e-56	1.32507076190914	2.29687464327683	3.91446420338604	13.7885953198174	14.5945079000844	15.0723792778501
AT4G13680.1	0.893	2.40611504385903e-155	4.00193546265377e-154	1.59629428467486	2.56891808161926	3.98547441382388	14.0070013804353	14.7148732492197	15.1869259642016
AT4G13780.1	0	1	1	-0.297514752527602	-0.194377268479123	-0.131970708065765	16.3823227273033	16.4321369390758	16.4629898113147
AT4G13930.1	0	1	1	-0.179758111263026	-0.149973970508186	-0.124523282923146	17.2091101358261	17.2109848341717	17.2131841885003
AT4G13940.1	0	1	1	0.0739466413441251	0.103730782098964	0.129181469684003	21.6591117613606	21.6609864597063	21.6631858140348
AT4G14030.1	0	1	1	-0.655124276903062	-0.625340136148222	-0.59988944856318	18.2856356269829	18.2875103253285	18.2897096796571
AT4G14160.1	0	1	1	-1.07945684482696	-1.04967270407212	-1.02422201648708	16.2380805737148	16.2399552720604	16.2421546263889
AT4G14480.1	0.8	8.2249936778976e-86	1.01113780975024e-84	-4.28005293527434	-2.5698805268566	-1.51081112068495	13.9326807872724	14.7089564940741	15.2385233046202
AT4G14550.2	0.178	1	1	-1.64770841164895	-1.21857396704458	-0.929188623337964	16.2264861215287	16.4342608439148	16.5872618334096
AT4G14960.2	0	1	1	-0.63160007336155	-0.601815932606712	-0.576365245021672	22.3213494293588	22.3232241277044	22.3254234820329
AT4G15000.1	0	1	1	-1.90439929491472	-1.73270768477816	-1.45562465480907	16.5913457998805	16.7456255145561	16.8363888069087
AT4G15020.1	0.647	5.14072876643696e-21	4.61441605939699e-20	-4.11300571131474	-2.45121261405659	-1.38481930967396	13.8785766504291	14.6944415954114	15.2220108374802
AT4G15230.1	0.964	1.37740025812013e-235	4.09957813666806e-234	2.26210359697841	3.22719267711446	4.81640157899101	14.2714384143408	15.0485483747259	15.5223587282326
AT4G15390.1	0.793	1.16002001943702e-81	1.39572621487582e-80	1.36859502661323	2.31598807604729	3.91252056891764	13.7985942613577	14.59722743049	15.0773951160971
AT4G15545.1	0	1	1	-0.641206259028382	-0.47008598803362	-0.0760388811012575	16.3706254129242	16.4619220100571	16.6679592272323
AT4G15900.1	0	1	1	-0.884951997116863	-0.855167856362027	-0.829717168776987	16.962899041364	16.9647737397096	16.9669730940381
AT4G16130.1	0	1	1	-0.77089152401079	-0.741107383255952	-0.715656695670912	17.0836230749101	17.0854977732557	17.0876971275843
AT4G16143.1	0	1	1	-0.60681432158405	-0.498885647634416	-0.443186850658514	17.2173966637101	17.2685772776314	17.2937551702134
AT4G16150.1	0.309	1	1	-3.41074647728599	-1.76637073942218	-0.780181308629864	13.5285958211784	14.3786236856774	14.8778852613149
AT4G16155.1	0	1	1	-0.0891216770383769	0.135760502045451	0.345558344607297	15.5466680673075	15.6561910884393	15.7619964674104
AT4G16430.1	0	1	1	-0.13332563387068	0.369396275214282	0.742301908864051	15.6239692237044	15.8754730192283	16.0537565911851
AT4G16720.1	0	1	1	1.12008968155384	1.2981559143125	1.4268200102333	16.7569826605615	16.8236646620342	16.9159011369729
AT4G16830.1	0.003	1	1	0.881902274731714	0.990228137889364	1.05888493825854	15.914130884431	15.9634897434981	15.9934636529849
AT4G16990.12	0	1	1	-0.446953520035455	-0.12799440983818	0.291422942648274	16.7436955604353	16.9079660551412	17.1128430396025
AT4G17090.1	0.873	8.46810205007084e-138	1.31197581077125e-136	-4.71824240372999	-2.9450806147067	-1.84009642744887	13.9998378127045	14.902090687229	15.4945060447918
AT4G17770.1	0	1	1	-0.37748256926215	-0.244826053633858	-0.100742857597007	15.9406035373816	16.0075513433787	16.0780495269801
AT4G17870.1	0.06	1	1	-1.07532381622707	-0.83201605386942	-0.528375849257628	16.1900574053413	16.3261315453099	16.4442795971486
AT4G18465.1	0	1	1	-0.316306224911298	-0.286522084156459	-0.26107139657142	15.8294413816776	15.8313160800232	15.8335154343518
AT4G18480.1	0	1	1	-0.624962172481143	-0.398267606664527	0.771936325177535	15.7752862298093	15.8758462475389	16.4688501247765
AT4G19180.1	0.801	2.04944313514964e-86	2.54716503940026e-85	1.37033950639141	1.70924773022859	2.21387982226009	16.3082061209154	16.4771221873276	16.7493218316271
AT4G19210.1	0	1	1	0.32874083696961	0.519617434579	0.891882381184608	16.043695349034	16.1421382169346	16.3313279122581
AT4G19410.2	0	1	1	-0.47742862292016	-0.390028754779382	-0.037650193044051	17.0647088588507	17.1046780980281	17.2839442610001
AT4G20360.1	0	1	1	-0.102753097613381	-0.0729689568585418	-0.0475182692735009	19.3136447860276	19.3155194843732	19.3177188387018
AT4G20830.1	0	1	1	-0.186288350915634	0.842825949790885	1.19001411074996	15.4915068291016	16.0116662760274	16.1790435928274
AT4G20850.1	0.749	2.01872760883311e-58	2.17445802437167e-57	1.39467196859974	2.28839979527847	3.79617114756474	13.8488991879023	14.5993821161965	15.0663846653829
AT4G20890.1	0	1	1	-0.753184842039218	-0.723400701284379	-0.697950013699338	18.1375512066039	18.1394259049495	18.141625259278
AT4G21150.1	0	1	1	-0.0115533249490543	0.384548580342931	0.667758595558481	15.7942889872782	15.9883887602033	16.1320724800579
AT4G21280.2	0	1	1	-0.853698006199475	-0.380236862074217	-0.0515824596641474	16.6176373498185	16.7890858132288	17.0136057558132
AT4G21650.1	0	1	1	-0.195176019956202	0.00553897658061855	0.271829054271867	15.6004384359409	15.6895214909782	15.8236753581628
AT4G21660.3	0	1	1	-0.385617564975803	-0.0081502422170762	0.447345782886559	15.4668766478142	15.5604807533736	15.8522859689358
AT4G21710.1	0	1	1	0.268921060246773	0.29870520100161	0.324155888586653	17.0212216673568	17.0230963657024	17.0252957200309
AT4G22010.1	0	1	1	-0.781339150830009	-0.75155501007517	-0.726104322490129	17.1688306299371	17.1707053282827	17.1729046826112
AT4G22350.2	0	1	1	-0.364587223114972	0.202559507490223	0.531710017940808	15.8718706079783	16.1532668722983	16.3193903037718
AT4G22360.1	0	1	1	-0.184085866759701	-0.0637952933123534	0.15691197341673	15.6248535097231	15.684076041957	15.7954731938306
AT4G22485.1	0	1	1	-0.670615613967829	-0.640831473212991	-0.615380785627952	17.3941929217599	17.3960676201055	17.398266974434
AT4G22670.1	0	1	1	-0.597846076803909	-0.568061936049071	-0.542611248464031	17.0255038800257	17.0273785783713	17.0295779326999
AT4G23400.1	0.052	1	1	-0.38202197734417	0.743778453344939	1.17679764716484	15.6012797000468	15.8416764332824	16.4058797585904
AT4G23460.1	0	1	1	0.71328035044828	0.743064491203118	0.768515178788158	16.2150487195137	16.2169234178593	16.2191227721879
AT4G23570.3	0	1	1	-0.700794330112158	0.428055859205566	0.841944657713488	15.4721505058599	15.6781686813267	16.2750304138901
AT4G23600.1	0	1	1	0.237327238766927	0.413531354414941	0.645899178273451	16.1200737744496	16.2319788921392	16.3065624033749
AT4G23650.1	0	1	1	0.105537888740735	0.161754010693207	0.220036785817588	16.1048984673113	16.1300322838652	16.1551553348707
AT4G23670.1	0	1	1	0.0544359372644571	0.188650313701411	0.41539083656222	17.5120296582283	17.6211536905476	17.684864110039
AT4G23820.1	0	1	1	0.0476417016634392	0.244325379317074	0.839662503085963	15.572855382054	15.6741366973935	15.9643260094441
AT4G24190.1	0	1	1	0.531761714757678	0.561545855512517	0.586996543097558	16.0891518394519	16.0910265377976	16.0932258921261
AT4G24270.2	0.06	1	1	0.51669710567684	0.797816439508461	1.33909144968872	15.5086168331771	15.6446408358339	15.9143512735136
AT4G24280.1	0	1	1	0.638252111026931	0.740066957628571	0.825459183284463	16.3411351461579	16.386705910198	16.4292149884437
AT4G24510.1	0	1	1	-0.453377212502661	-0.423593071747822	-0.398142384162783	17.5825908227132	17.5844655210588	17.5866648753873
AT4G24530.1	0.711	5.76496325384397e-42	5.66971603486741e-41	-4.17478035877015	-2.41940105756659	-1.29448993934025	13.8496156423143	14.6810593987795	15.2215788997906
AT4G24550.2	0	1	1	-0.466396289694638	-0.436612148939798	-0.411161461354761	16.8127748297664	16.814649528112	16.8168488824406
AT4G24580.1	1	9.33263618504238e-302	7.53943680377352e-300	-7.29184205245277	-5.49330432416497	-4.3469891649748	15.3270774159432	16.1986719555545	16.769990124718
AT4G24800.1	0	1	1	0.00591110925481367	0.0838149075286662	0.169581790409434	15.1938210762864	15.229252198866	15.269966326396
AT4G24820.1	0	1	1	0.595773984902531	0.781344331298773	0.918489980294868	15.8260281894799	15.9229924333203	15.9911815387286
AT4G26000.1	0	1	1	0.198610665994569	0.788903601350126	1.13764462662152	15.608115332973	15.9045241065229	16.0760172862312
AT4G26110.1	0	1	1	-0.982483591028674	-0.952699450273836	-0.927248762688796	17.9078575219181	17.9097322202637	17.9119315745922
AT4G26530.1	0	1	1	-0.84780990202031	-0.500865833547772	0.00207330609313511	17.538186424842	17.7168935268678	17.9412075359422
AT4G26630.1	0	1	1	0.128504057875766	0.158288198630605	0.183738886215643	17.0269132669236	17.0287879652692	17.0309873195977
AT4G26910.1	0.954	6.22841170989443e-222	1.56540747642013e-220	2.087732097547	3.0359559260879	4.66657393433012	14.1152518143396	14.9386002948106	15.391469560334
AT4G27000.1	0.198	1	1	-1.16673129034587	-0.896524341533255	-0.323017310102617	16.3420613798161	16.4785778865724	16.7699788896566
AT4G27090.1	0	1	1	-0.120129935723024	-0.074654038717294	-0.0224567684798984	18.4902910233343	18.514144375873	18.5345201201112
AT4G27320.1	0	1	1	-1.28074669113209	-1.16365574469741	-0.988393986958151	17.06019208567	17.1186173561087	17.2006710293907
AT4G27500.1	0	1	1	-0.630605718152914	-0.423194447283539	-0.0143167707505066	16.2478200589392	16.4532206268124	16.5547433053008
AT4G27570.1	0.725	1.16238391049085e-47	1.20610660804143e-46	-4.13765741243203	-2.46325242974573	-1.44154938973621	13.8090115867109	14.6483573027782	15.162125189434
AT4G27640.1	0	1	1	-0.301616236405353	-0.0881232999919861	0.131144769917286	15.7228380501496	15.8322301340223	15.9431119301274
AT4G28200.1	0.881	1.28624599432921e-144	2.07820602798048e-143	1.878057598868	2.87585864294226	4.32844542868201	14.0604737043481	14.8288978609905	15.3376522936263
AT4G28390.1	0.002	1	1	-1.10020510687291	-0.829611635918432	-0.38528531913292	17.1267506592689	17.2565852354386	17.4654244939601
AT4G28440.1	0	1	1	0.0109093193418139	0.490189188914457	1.2527853934177	18.63472929617	19.0183508409207	19.2554833229511
AT4G28710.1	0	1	1	-0.56395475719089	-0.392059119497529	-0.254338224584868	15.9798336719118	16.0499404324509	16.131451740187
AT4G28750.1	0	1	1	-0.9913925923296	-0.810340361521124	-0.687855978477499	16.9211843374814	17.0076520169243	17.0631279326856
AT4G29010.1	0	1	1	0.903582567069796	0.933366707824634	0.958817395409677	16.6292457953278	16.6311204936734	16.6333198480019
AT4G29040.1	0	1	1	0.31223578604117	0.388006805870457	0.498791848239996	17.0351371694169	17.0698576817579	17.1222648865485
AT4G29060.1	0	1	1	0.122933590871426	0.231474568838529	0.337872084837298	15.7184814385846	15.7664263787228	15.8194150018708
AT4G29220.1	0	1	1	-0.0938310853407474	0.0944601700411668	0.255136146390097	15.5831820662186	15.6741479179204	15.7709462074941
AT4G30160.2	0	1	1	0.634391410619746	0.682862849944683	0.736675233976658	16.2698990552446	16.2942376074761	16.3141491229795
AT4G30190.2	0	1	1	0.570151452680998	0.633446740059094	0.701759068778144	15.8747059183989	15.9089170265209	15.9386134437659
AT4G30530.1	0	1	1	-0.117279002103692	0.156573660334162	0.669314047924723	15.9868280482625	16.121385978745	16.3766200904359
AT4G31180.1	0	1	1	-0.0313251346990543	0.313316043710247	0.860081374259859	15.5707939704677	15.7483368157758	16.008089519724
AT4G31210.1	0.569	7.16381328640901e-06	5.43776699793865e-05	1.1541699970211	2.08948281144995	3.6655981266995	13.6618628360991	14.455189642677	14.9290404507302
AT4G31480.3	0	1	1	0.09230692130399	0.122091062058826	0.147541749643868	17.4126333553777	17.4145080537233	17.4167074080518
AT4G31700.1	0	1	1	0.277813218094039	0.30759735884888	0.333048046433917	17.7075248966935	17.7093995950391	17.7115989493676
AT4G31880.1	0.95	9.31846353326591e-217	2.15085352165791e-215	-5.12079862692514	-3.37866927736517	-2.34135229544927	14.2998504087624	15.1752864625022	15.6826182107815
AT4G32250.1	0.596	6.88914322907355e-10	5.60548272811668e-09	-3.79886224803871	-2.15438231869893	-1.1064711714532	13.742478808293	14.5587465257402	15.0909801319962
