protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT1G72370.1	0.80265578257246	0.883543574614646	-0.269514662842633	-0.269514662842633	-0.269514662842633	17.1039508045283	17.1039508045283	17.1039508045283
AT1G72610.1	0.678101405240672	0.852741961512368	-1.19032523955572	0.610476676820637	1.88918058678902	14.2875920996706	14.5832151808478	14.7262796754237
AT1G73720.1	0.196304378256237	0.821402232129927	1.45557756635305	1.4831894445531	1.75892911372213	13.0872405137345	13.1616262039836	14.1141131134128
AT1G74060.1	0.623780802898313	0.835789643116255	-0.206336301105278	0.507653290076402	1.09130734251621	14.0994425970669	15.0216261031907	15.2419888993452
AT1G74970.1	0.694587282105672	0.852741961512368	-0.572968601722053	-0.430442159579623	0.633508694629595	13.4622269814977	13.5236027236205	13.6471952968071
AT1G75750.1	0.159516061617957	0.821402232129927	1.92505394885582	2.0778793202265	2.66442155124486	15.8211961271135	16.1144672426226	16.190879928308
AT1G76030.1	0.534819271386819	0.834347056669751	-0.527567969648309	-0.527567969648309	-0.527567969648309	16.0175459330414	16.0175459330414	16.0175459330414
AT1G76160.1	0.572732573426472	0.835789643116255	-0.83487532700924	-0.800156131737407	0.675892701485912	13.4208816748052	13.8214845752892	14.2706419451293
AT1G76180.1	0.211144594622038	0.821402232129927	0.471658312870807	0.897678246818646	2.0311324294738	12.6141376787543	12.6903118495364	13.3873510150608
AT1G77180.1	0.139055906909445	0.821402232129927	1.01582470663254	1.8124828707124	2.99467285751311	14.2763950474654	14.8674900408658	15.2658191229057
AT1G78060.1	0.698832208924917	0.852741961512368	-0.00166419931331513	0.456628020256198	0.992655857870693	12.9978720362123	13.1659913342173	13.3942409960519
AT1G78820.1	0.581089928498851	0.835789643116255	-1.80599381788649	-0.265025488981417	-0.00765621973790136	13.2688290905628	14.0337474131776	14.0407752014566
AT1G78830.1	0.798341985171546	0.882214489450269	-0.288658679841191	-0.288658679841191	-0.288658679841191	17.3143653007381	17.3143653007381	17.3143653007381
AT1G78850.1	0.678838805799797	0.852741961512368	-0.371566163177758	-0.371566163177758	-0.371566163177758	19.2020351413572	19.2020351413572	19.2020351413572
AT1G78900.1	0.36008155533843	0.821402232129927	-1.00089375274129	-0.988903403706751	-0.849245274290054	14.8350326484493	14.8410278229666	14.9108568876749
AT1G79530.1	0.416957117967309	0.826038140178114	-1.28692425169866	-1.09527255307195	-1.02397041222261	16.2143476527504	16.3101735020637	16.3458245724884
AT1G79550.1	0.692571886179006	0.852741961512368	-0.169743227344576	0.104161817276262	0.803750727974459	12.5630858137504	12.9866210864793	13.3537000764612
AT1G79850.1	0.50192645581209	0.834347056669751	0.619148389645241	0.619148389645241	0.619148389645241	16.3153433505721	16.3153433505721	16.3153433505721
AT1G79920.1	0.0543449134802786	0.821402232129927	1.26376409599321	2.27020503667347	3.09887912590672	13.4089530549072	13.4606856136781	14.245810041649
AT1G79930.1	0.035581191992558	0.821402232129927	2.30948138453047	3.45773274057864	3.51560443559583	14.8424815713972	14.8714174189058	15.4455430969298
AT1G79990.1	0.37155007546535	0.821402232129927	-1.1537205573286	0.352355153237617	1.4238043891982	12.2465007969055	12.6570992624533	13.5871712331943
AT1G80070.1	0.203073999167823	0.821402232129927	0.849863049590383	1.65358713162565	2.20387489142377	14.2662887349942	14.5414326148932	14.9432946559109
AT1G80670.1	0.312400658430261	0.821402232129927	0.682834626815204	1.25284585634808	1.42236361351323	14.9544041374329	15.0391630160155	15.3241686307819
AT2G01250.1	0.577883126921852	0.835789643116255	0.134230571294235	1.17873241606528	1.1791115437475	15.4303480138323	15.4305375776734	15.9527885000589
AT2G02160.1	0.0159909474032582	0.659917456808305	2.91978834306235	3.12710372551354	3.18631489788147	13.7195898544102	13.7369863982528	13.8177299061466
AT2G03820.1	0.702154992358862	0.852741961512368	-0.448004298727662	0.290145608355079	0.567969741401913	13.1044675935757	13.2839952721354	13.2882281605815
AT2G04030.1	0.419101389192482	0.826038140178114	-1.38811749300764	-0.0978259395079542	2.13322111148375	12.1622694679058	13.4295804439517	14.2921077095862
AT2G05070.1	0.279707181148393	0.821402232129927	1.50040466822791	2.09940746179413	2.62060270585035	14.5635477291338	15.2615054718523	15.3378648648092
AT2G05380.3	0.056953202001644	0.821402232129927	-5.54366527407275	-4.88583435937184	-4.42304106305516	14.1346351384029	15.2210061108032	15.8052837870041
AT2G06850.1	0.634808976401027	0.835789643116255	-0.491661240574877	-0.491661240574877	-0.491661240574877	16.4557103016159	16.4557103016159	16.4557103016159
AT2G06990.1	0.327750982117851	0.821402232129927	-0.331138348788635	0.390394915108111	3.13925691740206	12.748722848521	13.1539601037789	13.8528327547436
AT2G10940.1	0.762548577143232	0.873241112534992	-0.272388022316801	-0.272388022316801	-0.272388022316801	19.9193137085491	19.9193137085491	19.9193137085491
AT2G13360.1	0.540869446263819	0.834347056669751	-0.528754373464578	-0.528754373464578	-0.528754373464578	17.3406870382722	17.3406870382722	17.3406870382722
AT2G13540.1	0.474450712450459	0.834347056669751	-1.42836118162088	-0.927053642715575	0.15292400730401	12.4657536197624	13.8519447448639	13.8841191733946
AT2G16600.1	0.960185605278417	0.972166530834475	0.0497842084924235	0.0497842084924235	0.0497842084924235	16.5128565871198	16.5128565871198	16.5128565871198
AT2G16950.1	0.639368374710667	0.835789643116255	0.356070598152673	0.429376414420722	1.03304766949603	15.5607027615125	15.8625383890501	15.8991912971842
AT2G17360.1	0.210700112759029	0.821402232129927	1.92249541795277	2.08229496658536	2.16898608909972	16.0627801818204	16.1061257430776	16.1860255173939
AT2G17870.1	0.141935365507776	0.821402232129927	1.66282900239463	2.12575808814839	2.43717767920667	13.4739299927511	13.7709369242382	13.801497631445
AT2G18020.1	0.0591592247823677	0.821402232129927	1.27690103133707	3.44447512240929	3.8928057822046	12.7428303682386	13.2744322450249	14.6025172257083
AT2G18740.1	0.447157109574303	0.834347056669751	0.601980604261237	0.676394061822673	1.33566621678122	13.7039982238568	13.7865013824662	14.165389951095
AT2G18960.1	0.783110326158129	0.880805277738252	-0.146201299533945	-0.109620861821726	0.914431942657701	14.7850997486155	15.2971261508552	15.3154163697113
AT2G19480.1	0.350761092018068	0.821402232129927	0.404712818414299	1.3272449462283	1.74134002880241	12.9700548271579	13.2649161837492	14.023791795164
AT2G19520.1	0.885298359312121	0.920969721775246	0.119138803082908	0.119138803082908	0.119138803082908	16.7408064352658	16.7408064352658	16.7408064352658
AT2G19590.1	0.500293937781243	0.834347056669751	-0.117188857507364	0.512025894605107	1.33383202149628	12.796674109662	13.2225756432308	14.3744376386597
AT2G19730.1	0.917019815874556	0.943600100392659	0.110252266762703	0.110252266762703	0.110252266762703	17.7227217934887	17.7227217934887	17.7227217934887
AT2G20260.1	0.0500073225066711	0.821402232129927	1.29185192392477	3.59761533786083	3.73722677152896	12.5242121426535	13.9901707767468	14.51495352887
AT2G21060.1	0.419075161884947	0.826038140178114	-0.724052231229163	-0.724052231229163	-0.724052231229163	16.1589595585239	16.1589595585239	16.1589595585239
