protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT1G80070.1	0.0666606481394463	0.271430656482449	2.16625900639814	3.01795523874447	4.93611896387308	16.9303416371153	17.8894234996796	18.3152716158528
AT1G80930.1	0.137281863844872	0.366664545284138	0.625275074062664	2.08205359736428	6.00645302700128	14.0831637391211	16.0453634539396	16.7737527155904
AT2G01250.1	0.991836777879006	0.993081240586508	-0.0147972253501065	-0.0147972253501065	-0.0147972253501065	19.4523585453248	19.4523585453248	19.4523585453248
AT2G02070.1	0.00142626274042755	0.103858335365836	2.18986839533068	4.34069376652787	8.64910751801009	14.3220112389096	16.4762181146507	17.5516308002493
AT2G02100.1	0.257052613346992	0.483205754934279	0.316431472064627	3.35113189142315	3.75320236543683	17.6663530672497	18.1208891850455	18.3523923794074
AT2G02130.1	0.654266307886042	0.727165060853846	-1.40083644728988	-0.483219815786748	1.44889458212835	15.5055296650951	16.2924789627973	16.739777281582
AT2G02160.1	0.00163348402032899	0.103858335365836	3.78413449670516	4.47772382398659	6.05794345192076	15.8598371006726	16.6499469146397	16.9967415782804
AT2G02560.1	0.0484643146109693	0.254569012072345	0.818811079108021	1.90791645458643	3.60102621253612	14.3761076182945	14.4992652245516	15.5897075182502
AT2G02740.1	0.0423510005341983	0.243152872993421	1.12094192862081	3.35320489123364	4.36034206644945	14.3147492027527	14.8526811241419	15.8879463652696
AT2G03150.1	0.00458726057932878	0.104882786959323	3.21800745101425	4.11012659765357	5.46179441071063	16.1908162807368	16.8666501872654	17.312709760585
AT2G03560.1	0.63543456919482	0.712986657825868	-0.371286396733246	0.4930629707642	1.66914006653342	16.1775648955992	16.9604357795873	17.4661830883672
AT2G04030.1	0.464263536061675	0.616091752499013	-1.26748735023173	-0.807091627499436	1.26570493950813	15.3326730271707	16.0718299498086	16.3365253716768
AT2G05070.1	0.0659099829441342	0.271430656482449	0.639338884185599	2.23090565939736	4.09340172688206	13.382877056979	15.110463002682	16.0806549844944
AT2G05380.3	0.161282544545732	0.388832237303607	1.69140486582099	1.69140486582099	1.69140486582099	23.818261829306	23.818261829306	23.818261829306
AT2G05920.1	0.212175159900677	0.444643095801139	-0.0095438361573233	1.54271238591975	3.27785828467087	14.3527204901672	15.3128885649406	15.9801716328054
AT2G06210.1	0.024180692326719	0.197736089490274	-0.084923914068345	2.16550622666458	5.17026242620605	13.0469887778286	15.2623746428991	15.9874052717873
AT2G06510.1	0.0181904510717026	0.176999149131338	0.577376398761274	2.33340027475371	6.24011050218854	13.4167769965012	14.8821900804912	15.5608694256112
AT2G06850.1	0.856624324300999	0.879212027786039	-0.216160389832712	-0.216160389832712	-0.216160389832712	19.01079460975	19.01079460975	19.01079460975
AT2G06990.1	0.126873758530797	0.352770938353925	0.979792367776671	1.49884874118782	3.08031364747726	15.1980594211643	15.988791874309	16.2483200610146
AT2G09990.1	0.702433528863784	0.753416607571639	0.436456019741231	0.436456019741231	0.436456019741231	20.7912531635577	20.7912531635577	20.7912531635577
AT2G10940.1	0.919923036794158	0.931597187007282	0.123586501784909	0.123586501784909	0.123586501784909	21.4359675044292	21.4359675044292	21.4359675044292
AT2G13360.1	0.406209706054938	0.586717556958355	-1.72019188147833	-1.33951056167582	-0.803488605379327	17.5543004060133	17.7446410659146	18.0126520440628
AT2G13540.1	0.108814726064913	0.328917240150759	0.515824267402856	2.34197085250601	4.4759663394693	14.5644052286704	15.6171744960954	16.0619865692126
AT2G15270.1	0.320771971056906	0.532174704580896	-2.12900328221094	1.02724066236717	2.25671771179193	13.2790708399217	14.7621730824819	15.2755789530649
AT2G16485.1	0.00578301080978726	0.104882786959323	2.38298255334034	4.62844536148362	5.93423581578937	15.3532868593531	16.006182086506	17.1289134905776
AT2G16600.1	0.106179473570622	0.325889307343678	2.10063691596011	3.14453317615136	4.41098647891894	16.5396933722627	17.1729200236465	17.6948681537421
AT2G16860.1	0.699362820702772	0.751132612275656	-0.710508544498863	0.0612241835824229	1.50387196576126	13.598317625474	14.1134257352619	15.3499121549526
AT2G16890.2	0.430143964625266	0.596965015253847	0.119560791365365	2.02660430240216	4.00941021229966	15.1843666445385	16.5117932071825	16.6923502223424
AT2G16940.2	0.201770972174155	0.432831279018751	0.669875707092382	2.63673190591255	3.01995208169324	15.806927295139	16.1935943190719	17.2116119628642
AT2G16950.1	0.00831602441502479	0.116424341810347	3.20010896986037	3.93879056150404	5.56305371071294	15.7173650244102	16.5294965990147	16.8988373948365
AT2G17360.1	0.334164397072422	0.539442986814533	1.20624890631139	1.20624890631139	1.20624890631139	21.3385131348404	21.3385131348404	21.3385131348404
AT2G17560.1	0.192241466866741	0.428515895418043	-0.729521944958862	2.44176787738302	4.52308195661261	14.3766963776397	15.1991170892515	16.1564769335502
AT2G17870.1	0.0216854135594223	0.194399057417073	1.19988689575364	4.02274066813786	5.30402893662191	14.9320249876556	15.4626935519073	16.9347930922034
AT2G18020.1	0.0224119214064796	0.194399057417073	4.48897463898789	5.0523514475493	8.19981317128073	17.1617452883013	18.735476150167	19.0171645544477
AT2G18450.1	0.224869465736252	0.454282762758252	-2.95727160155442	-1.3110604187405	-0.157601586584099	14.2035544488959	14.7167142315232	15.977244204068
AT2G18510.1	0.0725649891468256	0.282472494337399	2.53177193333764	2.82381563248864	6.15270078310567	15.7607215590117	17.4251641343203	17.5711859838958
AT2G18740.1	0.300370685164558	0.515157874627491	-2.5755238082601	-2.18598988365561	-1.10849306540025	16.8173305238216	17.505178520879	17.676911173436
AT2G19480.1	0.592866579760304	0.691175437912553	-1.41489651496332	0.551192887604898	0.918634156463696	14.1373436182005	14.4738085546277	16.0898803997111
AT2G19520.1	0.0568301778003805	0.265873584734827	1.71551054736362	2.46395675329907	4.35298254070438	16.6268748221613	17.5713877158639	17.9456108188316
AT2G19730.1	0.681932656191743	0.74341838748772	0.53462032541993	0.53462032541993	0.53462032541993	20.1855848695354	20.1855848695354	20.1855848695354
AT2G20260.1	0.580812991143018	0.685378815904322	-1.31825627876221	-0.85783909722236	-0.219290849178441	15.5530895869037	16.4951125686796	17.2559701844523
AT2G20330.1	0.263796946576296	0.485045998543512	-0.264909017447301	0.339502273219502	3.05239600963115	13.4928921245636	15.0453438595828	15.881536487594
AT2G20580.1	0.311911115991392	0.52511618261842	-2.09264752023333	-0.766442746918023	1.11796133164142	13.8499916366745	14.9331773061087	15.4187439234715
AT2G21060.1	0.205325136886053	0.438100158382541	-0.192333788752391	2.00336223368305	3.5681066979513	16.17632579921	16.692316828442	17.2333188365585
AT2G21330.1	0.179475923641228	0.413935800767918	-2.57139117235874	-1.96405378226308	-1.37251176059015	17.0510408823358	17.3547095773836	17.6504805882201
AT2G21390.1	0.681246886214995	0.74341838748772	-1.52152252803626	0.0637300625905432	0.582211006976531	14.085029508395	15.2156108835016	15.7656957829354
AT2G21410.1	0.232813605516747	0.464463143005911	0.81634846834796	1.44648898968247	4.49606518616299	15.5517009426438	15.9048148391753	16.669763413124
AT2G21580.1	0.506243790029817	0.641786478631857	0.0684069092977656	1.11979629370533	3.05555626272951	15.2721891564572	15.9480719508359	16.965472191879
AT2G21660.1	0.225145667558697	0.454282762758252	1.25682032456717	2.80315433073166	3.2739821546115	17.9826651614054	18.2180790733453	18.9912460764276
AT2G22230.1	0.415440447711691	0.592838401209371	-0.0170371858419508	1.28716980209864	2.5935083121268	15.1626711035032	16.1484265488801	16.6235713815609
AT2G23350.1	0.255313714840256	0.483205754934279	0.457806729553017	0.981319127491306	2.66581786619682	15.3437093686171	16.2919733389318	17.0655803078788
AT2G24270.2	0.373763418406768	0.573014438557733	-0.446227396917267	1.32578531084403	2.21072444014391	14.4384210756734	15.1631519942997	15.3774277152322
AT2G24590.1	0.680816411361936	0.74341838748772	-0.0162570953043959	0.909023071335279	2.2217721884277	17.0933005629638	17.9436519764527	18.4109699465736
AT2G25970.1	0.00422183950970611	0.104882786959323	5.03166487875738	6.09635761817632	8.53472033179179	16.9073824513978	18.1265638082056	18.658910177915
AT2G26460.1	0.280404829347379	0.505108473632525	0.111613014144709	0.734144668495263	2.39431133328747	13.8971686890566	14.9665324207277	15.8069083237494
AT2G27040.1	0.00487828372287973	0.104882786959323	2.06896060942878	3.57957800660908	5.85384032302337	15.0195149772636	16.1566461354708	16.9119548340609
AT2G27100.1	0.0547359845792504	0.265873584734827	2.18518364110143	2.64593996504544	5.36371271497519	15.7827405296893	17.1416269046542	17.3720050666262
AT2G27530.1	0.64673824540845	0.720806033290423	-0.600276452698416	-0.600276452698416	-0.600276452698416	18.017862733304	18.017862733304	18.017862733304
AT2G27710.1	0.390423776595681	0.582351726585708	-2.33132577635398	-0.575936834910225	-0.098645510272691	14.6886206316797	15.169348749455	15.9639559951405
AT2G27720.2	0.425345223547575	0.594670440012183	-1.61824487933465	-0.239522696671246	1.1873096432603	14.2944101580273	15.2276565888994	15.9903494331743
AT2G28000.1	0.303321175066874	0.516098715785427	-2.58011549273358	-1.59868564921698	-0.651459932433609	15.5105661678052	16.2388181539512	16.617966681099
AT2G29210.1	0.434643142828536	0.59919526170323	-1.46104007982325	-0.618437187221791	1.82684218281373	14.4561985072631	15.2471285905928	16.0631441015019
AT2G30000.1	0.00633648177285498	0.107533109321268	3.19560951581704	4.82785457397775	5.37115422383897	15.5339996737095	15.8056494986401	16.6217720277204
AT2G30620.1	0.697267685847388	0.751132612275656	0.512505424617392	0.512505424617392	0.512505424617392	19.0742519406722	19.0742519406722	19.0742519406722
AT2G31610.1	0.785455443305498	0.817201360831535	0.344203201067084	0.344203201067084	0.344203201067084	19.9900065043538	19.9900065043538	19.9900065043538
AT2G32600.1	0.0453274419210781	0.251189573979308	1.61446942328179	2.86347059960235	4.6074864532873	14.3465464995915	15.1909705475015	16.2724385058386
AT2G32700.7	0.010269093415013	0.128042758518443	2.75915405161387	3.77960973658275	5.52082631374914	15.1143679137346	15.9849762023178	16.4952040448023
AT2G32910.1	0.0543485719888378	0.265873584734827	1.43929725960951	3.16820123109238	4.45419343242235	14.5155016383751	14.812329974718	16.344896631734
AT2G33210.1	0.440579602630891	0.602553848918117	-2.35450988010191	-0.723260521684476	0.433263635606268	14.4586448666107	15.3736565630735	16.0981065387532
AT2G33340.1	0.0766937049641798	0.288236048546536	0.818414176399895	3.51813953379696	4.62639144511745	15.5293835338909	16.0835094895511	17.4333721682497
AT2G33410.1	0.00292646714062773	0.103858335365836	4.67700515141071	5.56462166485032	7.00093832983129	16.1148539832739	16.8330123157644	17.2768205724842
AT2G33730.1	0.00512900359978087	0.104882786959323	3.76313244269748	5.41447748384134	6.70572332300814	15.508620381016	16.1542433005994	16.9799158211713
AT2G33800.1	0.61932224725106	0.706027361866208	-0.926885649814046	0.944749758714823	1.68213402146744	17.2898974099558	17.3478387688657	18.1030577648375
AT2G34040.1	0.0573060859328199	0.265873584734827	2.0418947453563	2.73821870975409	5.04220457836685	16.7214838314164	17.8734767657228	18.2216387479217
AT2G34420.1	0.874344065125803	0.895669530128872	-0.722629685236786	0.0727514537785941	0.617511935206851	17.4979039951912	17.9516675853968	18.3145051477267
AT2G34480.2	0.0829430251094147	0.291579445098295	2.43815723230622	3.42247722063644	4.29599710044451	18.5144918253348	18.9512517652389	19.443411759404
AT2G34590.1	0.605255496547429	0.697968043706429	-1.41482930952574	-0.0819847796803697	0.787175545593802	14.0865702217401	15.0833726259514	15.8247744543517
AT2G35840.1	0.0882428841167288	0.29883748889969	0.270557792744893	2.11837477395922	3.06065171288764	14.0905014579714	14.756920479191	15.3247125066236
AT2G35880.1	0.338079699588367	0.542832193705266	-2.00052387409879	-0.23667870777381	2.33879828403139	13.8502309944177	14.1465364946427	14.9837193674448
AT2G35940.1	0.0220765951238725	0.194399057417073	2.25130788309431	3.01738198484875	4.9656664390862	15.1959159307934	16.1700581579121	16.5530952087893
AT2G36160.1	0.290735640803666	0.508620320264372	1.40924988465415	1.40924988465415	1.40924988465415	20.9475011066003	20.9475011066003	20.9475011066003
AT2G36480.1	0.000869065206691608	0.103858335365836	4.27837625181082	5.51723173308982	6.64613697471426	16.6879378469993	17.2523904678115	17.871818208451
AT2G36530.1	0.584780896727109	0.687268270380313	-1.14197949800541	0.575586888932844	1.71008597828702	15.8554325130214	16.2169098103167	16.9640447513426
AT2G36880.1	0.403869171224527	0.585893196697704	0.634792785133877	1.47233034186775	3.25100621163121	16.7487161337139	17.6380540685956	18.0568228469626
AT2G37220.1	0.0622555591619995	0.26999965332215	-3.67714301221942	-2.77847485175243	-1.10420561767878	15.4959537029729	16.050418760983	16.3183426449689
AT2G37270.1	0.994649561803944	0.994649561803944	0.00874931590875767	0.00874931590875767	0.00874931590875767	19.0167766598671	19.0167766598671	19.0167766598671
AT2G37340.1	0.0780163351794855	0.28956760685223	1.82873415127847	3.20303717125305	5.88979065837936	16.1197487253462	17.4631254689093	18.1502769788966
AT2G38230.1	0.0561452457023057	0.265873584734827	-4.33743952242004	-2.22705291071268	-1.47542491676225	15.1566122955449	16.1637193441395	16.5901395391497
AT2G38540.1	0.636717117621256	0.712986657825868	-0.458948017396729	0.631564891729958	2.03346619223772	17.5946729048607	18.1288273686202	18.3879397375835
AT2G38560.1	0.240332926869471	0.468383205636052	-0.378199762491192	0.511233156546244	2.86938771046073	14.3320003553735	15.6182539199525	16.0310196079854
AT2G38730.1	0.445934212844077	0.603297562258197	-0.636385524353642	0.965543965525811	2.62375519310969	12.5156466081482	14.3913950919603	15.2929068874038
AT2G38750.1	0.270048164136014	0.493131430161416	-3.10075034513836	0.696501937895606	1.39470693385854	14.5723695533329	14.9811488562984	16.1401908005494
AT2G38770.1	0.101347307299718	0.322211757869224	1.12810043703283	2.44504785702825	4.19521048160621	15.3873221053166	15.4263582340667	16.4939778011166
AT2G39310.1	0.398653143929057	0.585893196697704	-0.502979133612828	0.848013899232269	2.81531666999535	14.4155594376335	14.7489125372966	16.6325058483662
AT2G39340.1	0.154808691828713	0.379593205745207	1.04997785447386	1.84574459469798	3.24356933448284	14.1712485570165	14.9151974936988	15.3805607622646
AT2G39730.1	0.429148259967826	0.59691475412024	-1.03113597180655	-1.03113597180655	-1.03113597180655	21.8312485668934	21.8312485668934	21.8312485668934
AT2G39800.1	0.225433551443945	0.454282762758252	-2.09388499459571	-1.7192564909165	-0.997168705934099	16.4907038355304	16.67801808737	17.0390619798612
AT2G40510.1	0.124926736587954	0.349794862446272	2.08742368776505	2.08742368776505	2.08742368776505	20.3828782110603	20.3828782110603	20.3828782110603
AT2G41475.1	0.0655023081036003	0.271430656482449	2.42659837720823	3.32855813175727	4.07732093548449	18.2561388162601	18.6305202181237	19.0815000953983
AT2G41500.1	0.169763714801606	0.401992416651873	-1.61661779591974	-1.02779841611605	3.75983309246186	13.3911943118269	13.5354929302183	14.8638652760495
AT2G41530.1	0.76394603627104	0.798989432430262	-1.12686308195579	-0.110513621518205	0.368063392831903	16.1452025361644	17.0885640757471	17.3185436146426
AT2G41840.1	0.137384334636538	0.366664545284138	2.06095046633803	2.06095046633803	2.06095046633803	20.563922518408	20.563922518408	20.563922518408
AT2G42520.1	0.282065639081098	0.505816584239812	1.29378104626293	1.29378104626293	1.29378104626293	19.102121741848	19.102121741848	19.102121741848
AT2G42600.1	0.144567086977121	0.370947059188883	-0.877559291240667	0.920603625813146	3.42260247394255	12.9800167387844	13.8667163143881	14.9527475960784
AT2G43030.1	0.18684507938718	0.421193145059236	1.65417009830015	1.65417009830015	1.65417009830015	19.6796392260607	19.6796392260607	19.6796392260607
AT2G43410.2	0.000204682542302579	0.103858335365836	9.81107181260958	10.9343539337842	11.9790195092033	21.3248237967524	21.847156584462	22.4087976450493
AT2G43770.1	0.592081408322479	0.691175437912553	-1.18538712909076	0.0210947942484592	1.7502510593577	14.5570065510179	15.5569127331746	16.0990725959469
AT2G44120.2	0.648421870626506	0.721674550571759	-0.416350497883699	0.936536729410874	1.54679343772981	16.7164325998093	17.0092735138314	17.5026582948669
AT2G44200.1	0.0584216983898536	0.267873213609871	1.79839419716579	2.18220717497714	5.24846807790943	14.6075852811583	15.9227874516055	16.4380430315306
AT2G44710.1	0.00614011000750446	0.106572056806262	3.51553743380698	4.29997718651057	5.26827358602244	16.2791488864602	16.7632970862162	17.155516962568
AT2G44880.2	0.443816492524219	0.603297562258197	-1.65549145240808	-0.999381852770251	1.63769092080986	13.3266821251151	15.4625850639913	15.7021202088928
AT2G45180.1	0.48641289185293	0.628162259614121	0.884662505098218	0.884662505098218	0.884662505098218	19.7906344104	19.7906344104	19.7906344104
AT2G45640.1	0.731850736356988	0.775586836139278	0.407635498636971	0.407635498636971	0.407635498636971	19.296057684809	19.296057684809	19.296057684809
AT2G45710.1	0.574742697801468	0.682424384944728	-1.38949033027186	-0.816322458834994	1.75313102086597	15.0780895063095	15.936184263699	16.646553148398
AT2G45810.1	0.0895014534423883	0.29883748889969	1.50584146982789	2.3910468349088	3.33262840126596	16.3210007917723	16.7917915749509	17.2343942574913
AT2G45960.3	0.618565101004619	0.706027361866208	-0.484221453988641	0.981684627563613	3.60656022855717	17.3453100655678	18.6577478660646	19.3907009068407
AT2G46020.2	0.0350138715420208	0.218289605394786	1.08049299675909	3.69772646085353	4.25323887841262	14.4837903228773	14.7615465316569	16.0701632637041
AT2G46380.1	0.197447134632058	0.42892342450917	0.868227124007735	2.15913017914414	3.50186237068014	14.6268928831921	15.5040395810371	15.9637576944543
AT2G46520.1	0.20962158458978	0.444643095801139	0.0752092582299726	1.8002492423134	3.16684638049057	14.1399992861765	14.3509381156064	15.6424734359116
AT2G47250.1	0.181992753122238	0.416223919149861	0.225933753206935	1.27916580291507	2.97044054453037	14.4359012116752	14.9830834826626	15.2854662446126
AT2G47330.1	0.370519015613833	0.569790389156135	-0.907047984644107	-0.595791148929589	1.55413199029604	13.8294831739829	14.6299730079227	15.1356459755501
AT2G47580.1	0.305988599757389	0.519529580013609	-0.502802122821927	0.910713332497425	2.47572886175015	12.6950138942566	14.9401126233998	15.4167742232181
AT2G47610.1	0.458260563554963	0.613577063283323	0.169622248760969	1.57973111394435	2.48536682878388	15.8634274425753	16.4275979709118	16.9912066972633
AT3G01500.2	0.604938714895799	0.697968043706429	-0.613860871060012	-0.613860871060012	-0.613860871060012	20.6732676922668	20.6732676922668	20.6732676922668
AT3G01540.2	0.00297864408878019	0.103858335365836	4.46214450177037	5.1056180216686	6.59212101889594	17.5165638543805	18.2598153529942	18.5815521129433
AT3G02080.1	0.259798825244169	0.483205754934279	-2.70524397327817	-1.70518239271369	-0.937996828139062	16.7851442084076	17.2851749986899	17.6687677809772
AT3G02090.2	0.0407576174837066	0.237405684321152	-3.8794663003477	-3.44456629368426	-0.787835592708046	14.8105360740268	15.7343455984869	16.2419154087888
AT3G02230.1	0.248482747260508	0.475513746556079	-2.9371871664171	-1.87984328300076	0.942627952883696	14.5175410303582	15.2570153786337	16.4227325779441
AT3G02360.1	0.462103935247289	0.614598233878895	-1.58874191117694	0.868582161951755	2.13402569168447	14.951619821023	15.4861302579232	15.8342073523412
AT3G02560.1	0.334292114353045	0.539442986814533	0.799390600415044	1.98081033762836	3.0291039170028	16.2710784205421	17.3355921051292	17.4626204895759
AT3G02710.1	0.194948475871576	0.42892342450917	-0.585154353239408	0.575009510403611	2.63119551545899	13.7509294148621	15.2690640752334	15.619886472547
AT3G03920.1	0.0242833794110862	0.197736089490274	3.76622060108407	5.03261387232416	5.41803437573009	17.6370693262944	17.8297795779973	18.4629762136174
AT3G03960.1	0.247641135966396	0.475042371397078	-2.32190325241771	-1.65975766340234	1.54549556420193	14.3978261497434	15.0130030718142	15.5179145701439
AT3G04120.1	0.629869501873466	0.712762235420898	-0.635208169679237	-0.635208169679237	-0.635208169679237	20.4305111994969	20.4305111994969	20.4305111994969
AT3G04220.3	0.767229362852006	0.799280720046867	-0.702929684732775	0.163596920625045	1.0084239473655	17.2977208199297	17.628275451001	18.1044031048821
AT3G04400.1	0.0988865315161187	0.317416329363691	2.02985226512548	2.34996654943264	3.75860081350884	18.3068846235773	19.0112017556154	19.171258897769
AT3G04590.2	0.0238552791953548	0.197736089490274	1.35875186465465	1.65478430111136	5.73065230450228	13.8659518636804	14.8050554660125	15.6844458078574
AT3G04610.1	0.00646815695165524	0.107533109321268	5.07041948205771	6.38659745214974	6.70717005618803	17.8558354560777	18.0161217580968	18.6742107431429
AT3G04680.1	0.0186314893822461	0.176999149131338	2.66672609782305	4.099336039842	4.88893753779562	15.36839693685	15.7631976858268	16.4795026568363
AT3G04840.1	0.216197139089139	0.44465287884828	1.63433037180223	2.57029254362969	3.17042666534946	18.8908746443844	19.1909417052443	19.6589227911581
AT3G04920.1	0.635836000462876	0.712986657825868	0.638326185249656	0.638326185249656	0.638326185249656	19.771935112468	19.771935112468	19.771935112468
AT3G05060.1	0.133771937471224	0.363095258850466	1.86797413004448	2.31006694604024	4.54948548544536	17.1089402520303	18.2286495217329	18.4496959297307
AT3G05560.1	0.670876215500653	0.738426510302788	-0.400243442246324	-0.221271843399011	2.22277667142517	17.5214823992373	18.1818978968911	18.2617682422759
AT3G05680.1	0.00365206333451263	0.103858335365836	3.02370391198609	4.66983263426379	7.0443755059186	14.3927139706669	15.5799854064943	16.4030497676332
AT3G06400.3	0.121782094419847	0.344617416124247	0.753172811848308	2.6716443532324	2.90312862193384	15.3644202954771	15.4801624298278	16.4393982005199
AT3G06480.1	0.00270769717814229	0.103858335365836	3.94400886714848	5.12076000533218	6.10810974576265	16.3181004700014	16.8117753402166	17.4001509093085
AT3G06670.2	0.331588832300694	0.539442986814533	-0.00102315891285106	0.562368612628674	2.71443844591727	14.4120072849209	15.5608691847062	15.7452025260954
AT3G06720.1	0.151962403627315	0.37849636735502	1.32785057606234	1.94172207522593	2.67875741472913	15.0405044261758	15.1863574287439	15.7290537900274
AT3G07010.1	0.00450159200743858	0.104882786959323	3.14229674379511	4.56788543835192	5.6176522267437	15.8308453128066	16.3557287070025	17.0685230542809
AT3G07110.2	0.224282172832444	0.454282762758252	1.42896716871422	1.61929982161422	2.58871168293761	18.2945987443564	18.7793046750181	18.8744710014681
AT3G07170.1	0.326419071949706	0.538029343897425	0.338806685132203	0.89910125787358	4.8073602665523	14.3003242889641	15.7634883057946	16.8811041094978
AT3G07590.1	0.0659009384711476	0.271430656482449	0.913736791775198	3.15451424701147	3.59043245740754	14.4383802469496	14.8054604817488	15.9082690253818
AT3G07810.2	0.0792318879605809	0.289669199334829	1.44769061988321	2.50048942585493	3.43543385922541	14.5567616775393	15.3850544088334	15.8592698433504
AT3G07960.1	0.575528334671431	0.682424384944728	-1.9844570877293	-0.493912252723116	1.37148479590266	15.4739227909999	16.1053573622477	16.7784301037656
AT3G08580.1	0.767065364656912	0.799280720046867	-0.353632800597437	-0.353632800597437	-0.353632800597437	18.457507844904	18.457507844904	18.457507844904
AT3G08940.2	0.480509492692651	0.627799930516603	-2.74238388741089	-0.398410559813178	1.0277433439807	13.7482694722547	14.9282829343436	15.8223781645074
AT3G09200.1	0.219796322696994	0.449737091056925	-2.4810578677669	-1.99744442333649	-1.31625654472251	18.1211553089929	18.3629620312081	18.7035559705151
AT3G09220.1	0.237954741398569	0.468206694203924	-0.229176116168853	1.01616687309491	2.11847182420994	13.6933920033338	14.1708074566891	15.162062379136
AT3G09260.1	0.435645796389828	0.599388526757039	-1.08589622593551	-1.08589622593551	-1.08589622593551	22.5829246487778	22.5829246487778	22.5829246487778
AT3G09440.1	0.915588665204057	0.929567118107936	-0.118498531139838	-0.118498531139838	-0.118498531139838	17.5112102621118	17.5112102621118	17.5112102621118
AT3G09500.1	0.690321628371526	0.747428077778113	-1.61357046486399	0.0356099189409561	0.783625354762736	17.8608130616255	18.4307722710386	18.8019162104324
AT3G09630.1	0.142825861445622	0.370048822836385	1.96760861264232	2.57381437084077	4.32004896957084	18.1371075205741	19.0102248199391	19.3133276990383
AT3G09840.1	0.151935169839097	0.37849636735502	0.515648544304029	1.8970658376402	2.90745767110828	15.7617996001054	16.2669955168395	16.9577041635076
AT3G10610.1	0.794480965323334	0.823371182244183	-0.752881972603721	0.0791305701407798	1.23069321078955	17.9436172911314	18.6113107853883	18.8735369974613
AT3G11130.1	0.450503321320901	0.605976305153982	-1.61267119431513	-1.14684942156387	1.05560657359967	15.2480037467388	16.5750662042562	16.9058236330848
AT3G11200.1	0.0267794850854395	0.205340018335836	3.66416548437666	5.63511960675166	6.33202906380835	16.3602554016422	16.7087101301705	17.694187191358
AT3G11500.1	0.0600436676992974	0.268623308486272	0.0540511829604749	1.20773960497601	3.6551758294911	13.0992897335645	13.8913300413589	15.057335497591
AT3G11630.1	0.0887757371343112	0.29883748889969	-3.26638338178237	-2.66396810174313	-2.07084251128159	17.1914070503964	17.492614690416	17.7891774856468
AT3G11830.1	0.63897729238979	0.714151091494472	-0.858035196057607	-0.375678803344701	0.71557488476718	15.1610259978116	15.494306983895	15.9635362317514
AT3G12130.1	0.00112073937989062	0.103858335365836	5.27978034282954	6.1478408303444	7.40008846317289	17.0652478433903	17.6913716598045	18.1254019035619
AT3G12580.1	0.240018428208687	0.468383205636052	0.386894138439313	1.82213341525284	3.00418569667302	15.0010225104812	16.4811797909249	16.6444494294978
AT3G12680.1	0.00527071594120761	0.104882786959323	4.16628988931168	4.76127269997436	6.01467087242225	16.254504899193	16.881203985417	17.1786953907483
AT3G12780.1	0.120315623123894	0.341679242892766	-3.43926729638465	-2.86421391935391	-2.08939038832381	17.7223084941193	18.0098351826347	18.3972469481498
AT3G13224.2	0.0799099032005724	0.289669199334829	1.17355387035008	3.55041784265504	4.3703873724127	14.9649099767764	16.0769101572739	16.3791815506852
AT3G13570.1	0.0756298452506107	0.287393411952321	2.15153763750488	3.27440248636996	5.32938025346569	16.8607209363472	17.8882098198951	18.4496422443276
AT3G13670.1	0.0277193143172991	0.205340018335836	1.89855837610062	2.40895111414941	5.41731734807709	14.5128740666451	16.017057183609	16.2722535526334
AT3G13750.1	0.0428539265734232	0.243152872993421	-1.3902109333249	2.00170306310938	4.47487127147866	13.9992390148347	14.2617414562429	15.7082180108165
AT3G13920.5	0.0662838457240772	0.271430656482449	0.460857556590565	2.36021305829363	5.26668538191779	14.6257951769218	15.3346077266644	16.3052950623818
AT3G13930.1	0.487164503276575	0.628162259614121	-1.96450403663584	-0.219606286583794	0.244344845313181	14.9567969172633	15.3209310163324	15.6276726794954
AT3G14067.1	0.521853364058511	0.652436085216961	-0.590603619764701	0.445250908006378	1.699552922895	13.3128949555462	15.3154936664641	15.5920780921147
AT3G14100.1	0.0820220358424983	0.291075097429256	0.654565310208053	3.44707889830047	4.30821522903452	13.6328630736073	14.3470255191218	15.6934590008752
AT3G14290.1	0.256562068001182	0.483205754934279	-2.2648430181449	-1.7855278852168	0.387351956986867	14.9776341810661	15.4749902804923	16.0288488744219
AT3G14310.1	0.604102288558459	0.697968043706429	0.593965536470202	0.593965536470202	0.593965536470202	19.2622250645472	19.2622250645472	19.2622250645472
AT3G14415.2	0.589149879392125	0.690967848263355	-1.69650306651474	-1.02888619022768	-0.238903628586413	16.3047069365848	16.5588926321917	17.0625439362069
AT3G14420.1	0.565349377388206	0.681493660356176	-0.712053322147543	-0.712053322147543	-0.712053322147543	20.2239272107667	20.2239272107667	20.2239272107667
AT3G15010.1	0.00231606189703166	0.103858335365836	5.75001169895989	6.92339347306522	8.94708374067199	16.8708041106497	17.882649244453	18.4693401315057
AT3G15730.1	0.200497456886337	0.431258680849856	-2.51285205850131	-1.6476827502793	-0.258692508996854	15.4656664458613	15.9389533420265	16.4512492286742
AT3G15950.1	0.0264823036207888	0.205340018335836	-4.92516768818999	-3.2668508646708	-3.03819542523376	17.592340357703	18.4214987694626	18.5358264891811
